id,position,age,area,sex,partner,num_child,education,service_length,study_time,commute,overtime,salary
10094,2,41,15,2,0,0,1,21,6,0.7,10.2,323.7867742
10095,3,47,38,2,0,0,1,27,3,1,6.7,426.9949406
10096,1,40,20,2,1,3,0,22,5,1.5,14.4,364.5312742
10097,1,32,5,2,0,0,1,12,0,0.5,12.1,236.6912839
10098,3,46,12,1,1,2,0,4,13,2,17.4,516.642381
10099,0,23,24,1,0,0,2,0,1,0.1,12.1,185.5976106
10100,0,22,6,2,1,1,0,4,3,1,10.1,201.3231174
10101,1,41,2,1,0,0,1,19,4,0.5,14.5,294.6972696
10102,0,24,2,2,0,0,1,4,0,0.2,10.7,151.6269374
10103,2,35,5,1,1,3,2,13,4,1.6,13.9,380.4998167
10104,3,39,16,2,1,0,0,21,0,1.2,8.2,437.2182611
10105,3,38,31,2,0,0,2,16,18,1.2,5.6,660.5280074
10106,3,57,7,1,0,0,0,39,7,0.9,12.1,475.8810811
10107,4,44,47,1,1,2,0,5,7,1.9,19.6,537.2365425
10108,0,21,26,2,0,0,1,0,4,0.1,4.9,164.6056427
10109,2,30,47,2,0,0,1,10,7,0.4,0.3,259.5182453
10110,0,23,3,2,0,0,2,0,3,0.1,5.2,150.2170235
10111,1,46,29,2,1,2,3,22,0,1.6,8.4,336.5432207
10112,0,23,25,2,1,1,1,3,3,1.2,16.4,216.8245672
10113,0,26,17,2,0,0,0,8,5,0.2,17.7,181.2569843
10114,3,52,19,1,1,2,1,32,0,2,5.5,671.6512805
10115,2,29,34,2,1,1,4,0,5,2.1,15.5,763.0398296
10116,2,56,36,2,0,0,0,38,4,0.7,2.2,380.8040387
10117,1,24,22,2,1,2,2,2,13,1.9,1.5,470.5283281
10118,3,41,20,1,1,2,1,21,15,1.8,14.3,483.3096016
10119,2,46,10,2,1,0,1,26,2,1.2,9.2,416.7943331
10120,0,26,36,2,0,0,1,6,0,0.3,7.3,185.6814122
10121,2,39,37,1,1,0,4,12,0,1.1,12.9,268.6731701
10122,0,24,20,2,1,0,0,6,5,0.5,12.3,189.1651517
10123,1,35,26,1,0,0,0,17,3,0.6,18.3,309.2069383
10124,2,52,21,1,0,0,4,25,4,1.4,9.2,892.7894609
10125,0,22,16,1,0,0,1,1,2,0.2,21.6,221.9915976
10126,3,37,31,2,0,0,1,17,2,0.8,15,449.5665943
10127,2,49,33,1,0,0,2,27,0,0.8,21.6,427.7391584
10128,1,19,47,1,0,0,0,0,3,0.9,14.1,348.2373981
10129,0,24,44,2,0,0,2,2,0,0.1,1.3,148.1028032
10130,1,26,30,2,0,0,3,2,6,0.5,12.1,226.4925341
10131,1,29,35,2,1,3,0,11,5,1.5,3.2,317.5856487
10132,2,42,14,1,1,1,1,22,7,1.6,22.7,405.8813233
10133,1,22,13,2,1,1,0,4,8,2.8,8.7,300.7255053
10134,1,34,6,1,1,0,0,16,4,0.9,10.2,250.8705388
10135,0,23,4,2,1,1,0,4,0,1.2,17.1,237.5324356
10136,1,35,28,2,1,1,1,15,7,1.5,3.8,256.2793053
10137,2,32,17,2,1,1,1,12,1,1.8,14.8,339.5246166
10138,1,29,2,1,1,0,0,11,5,1.1,22.4,269.2270501
10139,3,48,36,2,1,0,0,30,9,1.4,7.6,476.230472
10140,1,26,6,1,0,0,0,8,0,0.4,18.6,257.498471
10141,0,23,41,2,0,0,0,5,0,0.2,11.9,197.7394658
10142,2,45,15,1,1,2,2,23,8,1.6,20.6,491.9987408
10143,0,23,32,2,1,1,1,1,0,1.4,12.5,228.486264
10144,2,37,42,1,1,2,1,17,7,1.8,11.3,539.7659874
10145,0,24,21,1,1,4,0,2,1,1.3,10.4,287.251757
10146,1,24,13,1,0,0,0,6,0,0.8,24.9,324.0295281
10147,0,24,22,2,0,0,0,6,3,0.3,18.7,182.4009135
10148,1,30,6,1,1,1,3,6,5,1.6,17.6,293.8941403
10149,3,46,28,2,0,0,0,28,11,0.9,13.9,417.7343636
10150,2,36,41,1,1,4,1,16,6,1.6,12.6,413.7568232
10151,2,41,10,1,0,0,4,14,0,1.3,10.6,757.2191565
10152,1,37,6,2,0,0,2,15,5,0.4,17.4,323.5800898
10153,2,40,47,1,1,2,2,18,0,1.6,7,328.7923272
10154,0,26,43,1,1,3,3,0,0,1.2,9.8,247.8157592
10155,0,21,21,1,0,0,0,2,0,0.1,13.7,182.3729894
10156,3,48,13,1,0,0,1,28,12,1.6,23.4,568.6142138
10157,2,39,12,1,0,0,1,19,8,1.1,5.7,531.8005314
10158,2,50,8,1,1,2,3,26,1,2.3,21.6,722.0142759
10159,0,25,18,1,0,0,1,5,3,0.1,9.5,147.2508863
10160,2,47,13,1,0,0,0,29,12,1.5,13.7,439.4700559
10161,2,56,22,2,1,2,0,38,3,1.7,12.6,452.9363827
10162,2,53,42,2,1,2,0,35,5,1.6,4.6,441.5808426
10163,1,44,1,2,0,0,0,26,11,0.3,4,282.0407787
10164,0,22,8,2,0,0,0,4,4,0.2,4.4,155.818481
10165,0,22,40,2,0,0,1,2,2,0.2,3.5,169.2998991
10166,2,51,15,1,0,0,2,29,0,0.6,12,344.3163923
10167,1,43,41,1,1,2,2,21,4,1.6,14,360.2766522
10168,0,22,22,1,0,0,1,1,3,0.2,19.2,196.0487775
10169,2,56,7,2,1,2,3,19,5,1.8,6.8,465.9455171
10170,1,36,26,1,1,4,0,18,10,1.7,6.9,366.0242006
10171,0,23,11,2,1,2,2,0,4,1.9,9.5,373.2983405
10172,1,37,8,1,0,0,2,15,3,1,11.3,579.0310963
10173,0,24,10,1,1,2,0,4,3,1.3,20,268.9423297
10174,0,26,27,1,0,0,1,6,5,0.4,18.7,241.9663545
10175,2,34,4,1,1,3,1,14,0,1.5,7.9,358.3714806
10176,1,37,41,1,1,2,4,10,2,1.7,17.3,336.2344974
10177,3,34,42,1,1,2,0,16,8,1.7,7.2,448.4724975
10178,0,22,30,2,1,2,1,2,8,1,10.7,232.5861268
10179,0,23,34,2,1,2,0,5,0,1.2,7.3,257.5506435
10180,0,20,30,2,0,0,0,1,4,0.2,9.6,149.5968707
10181,1,37,11,1,1,0,1,17,13,1.1,26.3,340.4087381
10182,0,22,44,2,0,0,1,2,0,0.1,13,152.0705926
10183,1,43,27,2,0,0,2,21,2,1.3,10.2,360.689107
10184,2,40,37,2,0,0,2,18,4,0.7,6.4,328.2643864
10185,0,24,17,2,0,0,2,0,2,0.3,9.9,182.5865876
10186,2,44,12,2,1,1,2,22,3,2.2,4.7,657.6648304
10187,2,44,39,1,1,2,3,20,0,1.8,18.4,442.2170311
10188,1,32,40,2,0,0,1,12,6,0.4,13.3,280.0792911
10189,2,32,9,2,0,0,1,12,0,0.6,18.6,344.4127459
10190,2,40,45,1,1,3,2,18,8,2.1,21.8,596.3786558
10191,0,26,8,2,1,1,0,8,9,1.4,14.6,237.9421671
10192,1,29,40,2,0,0,3,5,3,0.5,0,190.7590097
10193,0,23,46,1,0,0,0,5,5,0.2,14.6,185.7767672
10194,2,37,28,2,1,0,0,19,0,1.1,0.5,303.7152217
10195,1,37,1,2,0,0,1,17,4,0.6,0.6,244.6773966
10196,0,25,7,1,0,0,3,0,0,0.3,13.1,175.7401455
10197,2,36,33,2,1,2,0,18,5,1.8,11.3,373.4618071
10198,2,43,4,2,0,0,0,25,16,0.8,10.8,333.2902406
10199,1,21,33,2,0,0,1,0,2,0.4,4.3,185.6530197
10200,1,19,19,1,0,0,0,0,7,0.8,6.3,354.3119087
10201,0,21,46,2,0,0,1,0,2,0.1,7.5,161.8778272
10202,3,44,45,2,1,3,0,26,19,1.8,5.5,506.9325996
10203,4,50,34,2,1,5,1,30,1,1.9,8.7,603.0248289
10204,3,51,15,2,1,0,0,33,5,1.6,13.4,504.8107917
10205,4,48,15,1,0,0,3,24,0,0.9,14,489.5491025
10206,0,24,2,1,1,3,0,6,5,1.3,15.5,277.8053026
10207,0,25,29,1,0,0,1,5,0,0.4,19.7,196.4548706
10208,0,24,12,2,1,1,0,6,0,1.3,5.9,201.6114838
10209,1,36,37,2,1,2,4,9,4,2.2,9.2,778.5479557
10210,0,24,19,2,0,0,1,4,4,0.1,10.8,172.0883534
10211,3,36,21,2,1,3,1,16,10,1.9,11.4,467.3353397
10212,0,20,47,1,0,0,0,2,3,0.1,13.9,157.1427822
10213,2,41,16,1,0,0,2,6,0,0.9,12.5,349.3379413
10214,2,50,32,1,0,0,0,32,1,0.6,20.2,425.6877863
10215,0,22,40,1,1,3,1,2,6,1.2,9.2,248.7408248
10216,2,39,32,2,0,0,3,15,12,1.2,12.8,716.6832027
10217,2,42,6,2,1,0,3,18,3,1,18,357.2315136
10218,0,20,28,1,1,2,0,1,5,1.2,4.6,210.9338031
10219,3,42,44,1,0,0,1,22,5,1.2,8.8,629.3696173
10220,0,24,38,2,0,0,0,2,2,0.3,7.4,176.0363014
10221,1,31,5,1,1,1,2,9,5,1.7,8.7,527.4509091
10222,1,50,30,2,1,4,0,32,1,1.7,8.6,404.7622957
10223,0,22,40,1,0,0,1,2,0,0.1,5.4,182.3349203
10224,0,24,45,1,0,0,1,4,0,0.4,9.4,185.8500137
10225,4,42,8,2,1,1,2,20,1,2,12.3,601.5973262
10226,2,53,4,1,0,0,2,31,9,1.2,11.7,682.4976998
10227,3,42,39,2,0,0,0,24,1,0.6,11.6,437.1854678
10228,0,24,46,2,0,0,1,4,5,0.2,13.1,176.6504245
10229,0,24,35,1,1,2,2,2,8,1.2,22.9,257.614138
10230,3,49,2,1,0,0,0,31,7,0.9,19,475.626373
10231,4,52,3,1,1,0,2,30,8,1.5,19.1,599.4002713
10232,2,42,15,1,0,0,0,24,0,0.6,25.5,370.1868769
10233,4,53,18,1,1,0,1,33,0,1.4,17.8,607.1950582
10234,3,43,37,2,1,4,0,25,3,1.8,11.2,527.5045111
10235,0,21,37,2,0,0,1,0,5,0.2,16.7,174.7215001
10236,2,46,43,2,0,0,2,24,0,1.2,13,593.0147048
10237,2,29,2,2,0,0,0,11,13,0.9,9.7,463.2868347
10238,1,18,43,2,1,3,0,0,9,1.8,12.6,347.9416249
10239,3,55,24,1,0,0,4,28,0,1.3,13,931.4946359
10240,2,39,40,2,1,2,0,21,0,1.8,3.8,342.6951295
10241,0,27,11,1,0,0,0,9,5,0.3,15.5,201.6274792
10242,1,24,28,2,0,0,1,4,0,0.4,18.6,311.4420549
10243,0,24,3,1,1,2,1,4,9,1.3,11.6,206.9186135
10244,1,29,19,1,0,0,3,5,4,0.5,24.8,235.8820081
10245,2,25,6,1,1,1,0,7,8,1.6,14.3,346.0241959
10246,0,21,46,2,0,0,0,0,0,0.2,20.3,198.5352851
10247,1,18,32,2,0,0,0,0,0,0.4,10.8,208.8816659
10248,3,37,19,2,1,2,2,15,11,2.2,13.5,702.6008059
10249,2,61,5,1,0,0,0,43,0,0.8,19,417.2302759
10250,2,47,4,2,0,0,2,25,0,1.1,4.1,590.1412802
10251,0,26,19,1,1,3,1,6,0,1.4,10,249.4527651
10252,1,31,40,2,1,1,0,13,5,1.6,10.9,317.8125137
10253,4,53,34,2,1,2,2,31,8,2.2,29,795.405484
10254,0,26,6,2,1,2,1,6,0,1.3,1.4,205.2293223
10255,4,51,18,2,0,0,2,29,8,1.2,8.6,862.4443702
10256,0,21,33,2,0,0,0,0,0,0.1,5.9,166.1176381
10257,0,23,15,1,1,3,2,0,0,1.1,14.2,261.7666959
10258,0,26,42,1,1,3,2,4,5,1.3,12.4,280.8601537
10259,0,23,42,1,0,0,1,3,3,0.3,17,172.0835715
10260,1,34,36,1,1,3,4,0,3,2.3,8,730.6770156
10261,3,44,10,2,1,3,2,22,10,2.1,1.1,703.4238062
10262,0,21,9,1,1,4,1,0,6,1.2,5.6,251.1831216
10263,0,24,4,1,0,0,2,2,2,0.8,13.4,384.8467231
10264,0,23,37,2,1,1,1,0,0,1.2,16.5,229.4963019
10265,4,50,40,2,0,0,3,26,5,1.5,13.8,965.0214457
10266,2,39,22,2,1,3,0,21,11,1.6,15,423.4533229
10267,0,24,30,2,0,0,0,6,7,0.1,18.6,215.7175375
10268,1,27,18,2,1,4,1,7,8,1.4,5.7,325.2884728
10269,2,46,10,1,0,0,3,22,0,0.5,20.7,362.2660073
10270,1,39,38,2,0,0,3,15,5,1.1,1.1,686.5866106
10271,3,46,40,2,1,0,2,24,8,1.6,8.2,642.6584849
10272,2,36,12,2,1,1,1,10,7,1.7,11.7,325.0806245
10273,0,21,44,1,0,0,1,0,0,0.1,12.5,163.3749046
10274,2,37,29,1,0,0,3,13,3,0.6,8.5,294.8295284
10275,0,22,35,2,1,3,1,1,5,1,1.8,224.4484665
10276,2,33,29,2,1,3,1,5,6,1.7,14.2,406.0359307
10277,2,32,19,1,0,0,1,12,0,0.5,14.3,329.2257505
10278,3,40,4,1,1,2,1,20,2,2.1,14.7,612.9609973
10279,0,22,28,2,0,0,1,2,1,0.1,11.8,146.9055205
10280,0,27,8,2,0,0,1,7,4,0.4,11.1,191.6204452
10281,3,40,18,1,1,2,2,18,0,1.8,23,510.4239634
10282,0,25,27,1,1,1,1,5,9,2.3,8.5,248.4288212
10283,2,30,43,1,1,2,0,12,4,1.5,17.3,358.4633615
10284,2,35,17,2,0,0,0,17,0,0.7,7.4,275.6126017
10285,3,43,45,1,1,3,4,16,1,2.3,14,907.3577628
10286,0,26,44,2,0,0,2,4,2,0.3,20.9,158.4783512
10287,4,47,46,2,1,2,0,29,0,1.6,4,545.7469859
10288,0,23,17,2,1,1,1,3,0,1.3,19.3,253.3062748
10289,0,23,25,1,0,0,0,5,1,0.2,17.4,198.569697
10290,1,31,47,2,1,2,2,9,0,1.7,16.8,342.5638598
10291,0,23,45,2,1,3,1,3,6,1.3,21.1,266.9013729
10292,1,31,23,2,1,2,0,13,3,1.3,6,301.6190051
10293,1,45,34,1,0,0,0,27,1,0.5,11,294.8116697
10294,1,53,35,2,0,0,1,33,7,0.5,16.6,356.1264757
10295,0,24,14,2,1,2,1,4,2,1.3,13,309.5546786
10296,0,23,8,1,0,0,1,1,5,0.1,9.9,161.6147095
10297,2,38,44,2,0,0,1,18,3,0.8,16.6,321.4766789
10298,0,24,3,2,0,0,0,6,2,0.2,7.7,151.7691526
10299,1,52,26,2,0,0,1,32,0,0.7,10.9,388.8816189
10300,1,44,30,2,0,0,0,26,7,0.5,1.8,283.0279078
10301,2,63,3,2,1,3,2,41,11,1.8,4.3,486.0851982
10302,1,22,11,1,0,0,1,2,0,0.3,21.4,235.5861898
10303,2,39,43,2,0,0,1,19,0,1,9.2,576.4831266
10304,0,25,30,1,0,0,3,0,0,0.3,12.8,187.5162648
10305,2,50,14,2,0,0,2,28,0,1,11.1,633.7245342
10306,2,36,11,1,1,1,2,14,2,2.1,14.1,564.6191262
10307,3,48,41,1,0,0,1,28,8,0.7,15,489.1223649
10308,1,34,11,1,0,0,4,7,2,1.3,12.8,714.6501681
10309,4,47,37,2,1,0,0,29,2,1.5,3.5,686.0785551
10310,0,29,10,2,0,0,1,9,4,0.3,10.6,203.7930842
10311,1,26,29,1,1,4,1,6,0,1.5,11.6,315.0893778
10312,0,23,42,1,0,0,0,5,1,0.3,19.4,212.5096715
10313,0,25,29,2,1,0,1,5,4,0.6,20,246.9855076
10314,1,36,41,2,0,0,0,18,8,0.5,14.9,272.9928188
10315,0,24,26,2,0,0,2,0,3,0.1,9.5,179.3217697
10316,0,25,19,1,1,2,0,5,0,1.2,26.6,282.0377334
10317,3,40,3,2,1,1,1,20,7,1.9,16.8,480.9197998
10318,3,42,15,1,1,5,0,24,1,1.8,14.9,526.9985013
10319,2,50,44,1,1,3,0,32,0,1.8,10.5,465.5282694
10320,1,29,30,1,1,1,2,7,6,2,6.1,525.5476424
10321,0,22,13,2,1,1,1,1,5,2.4,9.1,263.706378
10322,4,50,10,1,0,0,0,32,6,1,16.7,508.8998741
10323,2,37,8,2,1,2,0,19,0,1.6,0.1,344.6017734
10324,2,41,2,2,0,0,0,23,1,0.5,13.9,325.7469763
10325,0,23,35,1,0,0,0,5,3,0.2,13.9,197.6663689
10326,0,21,16,2,1,1,0,3,0,1.1,11.2,210.5481792
10327,3,43,15,1,0,0,4,16,1,1.2,9.6,892.436919
10328,1,25,31,1,0,0,3,0,14,1.1,10.3,596.5378721
10329,0,21,7,1,0,0,0,1,1,0.1,16.6,202.2687115
10330,2,46,37,2,1,4,1,26,0,2.1,14.9,560.8158491
10331,2,51,33,1,0,0,1,31,6,0.8,16.2,359.7672472
10332,0,22,4,2,1,3,0,2,0,1.3,8.8,254.9097553
10333,2,52,27,1,1,1,1,32,6,3.5,13.8,510.8880316
10334,0,27,3,1,0,0,1,1,6,0.3,27.7,250.7544818
10335,3,37,47,2,0,0,2,15,7,1.1,4.8,637.6226083
10336,1,33,23,1,1,1,4,6,0,1.5,11.4,277.4958794
10337,0,26,34,2,1,4,1,6,3,1.2,10.8,323.1941764
10338,0,22,9,1,1,3,0,4,3,1.1,24.9,266.3057257
10339,0,19,15,2,0,0,0,0,5,0.1,21.5,199.4990149
10340,0,23,6,1,1,0,0,5,0,0.6,10.1,185.6951354
10341,3,32,47,2,1,1,3,8,6,1.8,6.2,424.419205
10342,4,47,16,1,0,0,0,29,7,1.1,22,521.255551
10343,3,47,11,1,1,3,3,4,2,1.8,15.4,553.4398368
10344,0,21,35,2,1,3,1,0,1,1.4,13.7,259.9749335
10345,0,26,3,2,0,0,1,6,0,0.3,17.5,211.1504835
10346,4,45,42,2,0,0,2,23,1,0.8,1.9,488.38118
10347,3,41,10,2,0,0,2,19,0,0.8,6.3,372.4764761
10348,1,22,14,1,1,1,0,1,4,1.5,10.1,276.80955
10349,1,33,35,2,0,0,0,15,3,0.4,11.3,285.9049513
10350,2,51,15,2,1,2,2,29,1,2,0,656.7511846
10351,3,44,30,1,0,0,1,24,3,0.8,18.6,454.4436437
10352,2,32,40,1,0,0,1,12,6,0.6,20.9,393.3361297
10353,1,28,23,1,0,0,3,0,3,0.5,8.8,214.7765251
10354,2,33,43,2,0,0,3,8,0,0.7,5.3,278.7561338
10355,0,21,7,1,1,1,1,0,0,1,14.8,213.3426837
10356,0,26,11,1,1,2,0,8,4,1.1,22,315.3759672
10357,1,30,8,2,1,2,0,12,1,1.9,2,404.7716096
10358,0,19,45,1,0,0,0,0,1,0.1,9.9,170.6862144
10359,0,23,34,2,0,0,0,5,3,0.1,7.3,155.0551174
10360,1,27,20,2,0,0,0,9,3,0.5,9,209.0017328
10361,3,44,12,2,0,0,1,24,5,0.8,8.6,470.0958215
10362,0,20,21,2,1,2,0,1,2,1.1,8.8,230.9940445
10363,4,50,10,2,0,0,1,30,13,1.1,14.6,508.1802112
10364,0,22,12,2,0,0,1,2,3,0.1,12.6,181.4356276
10365,3,45,36,2,1,1,2,23,0,1.7,6.2,431.8851653
10366,3,38,14,2,0,0,2,16,0,0.8,20.4,493.5458834
10367,0,26,33,2,0,0,1,6,0,0.1,16.9,237.229419
10368,2,38,15,1,0,0,2,16,8,0.6,8.3,299.5024367
10369,1,38,31,1,1,1,3,14,14,1.5,7.6,333.8457715
10370,1,20,42,2,1,1,0,2,12,1.8,6.6,356.9288817
10371,2,57,5,1,0,0,1,37,1,0.7,15,372.9555448
10372,4,52,7,2,1,0,3,28,12,1.4,13.3,545.4904904
10373,1,25,36,2,0,0,3,0,0,1,12.2,567.3899545
10374,2,44,25,1,1,1,1,24,1,1.8,16.4,414.6408195
10375,1,29,6,1,1,2,0,11,1,1.4,18.1,310.3867381
10376,3,43,22,1,0,0,0,25,6,0.7,14.9,453.7867382
10377,1,35,10,2,0,0,0,17,0,0.5,11.2,298.1405704
10378,0,24,18,2,1,1,2,0,3,1.2,6.8,217.3586199
10379,2,47,25,2,1,2,2,25,4,1.7,16,433.8101371
10380,0,25,17,1,0,0,1,5,0,0.1,20,204.6521106
10381,0,24,35,2,1,1,2,2,4,1.3,7.2,174.1341823
10382,2,22,2,1,0,0,1,1,1,0.5,14.7,273.6283102
10383,2,49,23,2,1,3,2,27,1,2.1,8.1,685.449485
10384,1,37,35,2,0,0,2,15,6,1,4.9,519.8124464
10385,0,27,19,2,1,3,1,2,3,1.2,14.8,283.5974693
10386,2,43,4,1,1,2,2,21,5,1.9,7.5,617.9401889
10387,3,44,28,1,1,3,1,24,0,1.8,11.2,534.5531562
10388,0,21,32,1,1,1,1,0,9,1.3,22.8,233.6621207
10389,1,19,2,1,0,0,0,0,1,0.3,23.3,257.8099726
10390,0,20,16,1,1,3,0,2,8,1.1,18,264.2259504
10391,0,22,47,1,1,1,0,4,0,1.1,15.2,226.8951435
10392,1,51,36,1,0,0,1,31,3,0.7,20.2,398.136866
10393,2,41,46,2,0,0,1,21,10,0.6,16,372.8186992
10394,4,48,46,1,0,0,2,26,16,1,13,583.6048209
10395,2,43,46,2,1,0,1,23,0,1,12.2,363.9186898
10396,0,21,45,2,1,4,1,0,10,1.2,10.4,269.2736451
10397,2,39,20,2,0,0,0,21,4,0.5,13.9,333.3887573
10398,4,46,3,2,1,1,0,28,2,1.9,11.4,546.0318574
10399,0,25,36,1,0,0,0,2,2,0.1,15.7,196.0551056
10400,0,24,10,1,1,2,1,4,0,1.4,18.2,265.2835732
10401,1,36,8,2,1,1,1,16,7,1.4,12.7,301.8183213
10402,2,46,41,2,1,3,1,8,6,1.8,19.7,584.2238146
10403,0,24,15,2,0,0,2,2,0,0.1,3.4,141.7341348
10404,1,39,24,1,0,0,0,21,7,0.7,15.3,314.3229639
10405,0,25,28,1,0,0,2,0,2,0.2,10.6,165.0231317
10406,3,45,19,2,1,1,1,25,0,1.8,16.7,521.7743344
10407,2,51,8,2,0,0,0,33,1,0.6,7.9,400.6546268
10408,1,35,12,1,1,0,3,11,7,1.7,6.9,629.6852349
10409,0,25,3,2,1,0,0,7,0,0.6,0,145.6407909
10410,0,25,25,1,1,4,3,0,6,1.4,14,296.6500452
10411,1,31,31,2,0,0,0,13,5,0.5,22.6,248.4817483
10412,3,58,24,2,0,0,0,40,0,0.9,0,447.2616295
10413,2,57,39,1,0,0,0,39,5,0.7,29.7,503.6327041
10414,3,41,3,1,1,4,3,17,10,2.6,12.7,789.8967157
10415,2,43,18,2,1,3,0,25,4,1.4,21.9,482.0103048
10416,2,39,35,2,1,3,1,5,5,1.5,15,453.7182875
10417,3,48,40,1,1,5,2,26,3,1.6,15,638.3335847
10418,0,24,45,1,1,2,0,6,0,1.2,10.5,213.421411
10419,0,20,10,1,0,0,0,2,3,0.1,11.6,185.6287453
10420,3,53,42,2,0,0,0,35,11,0.9,7.4,435.0763855
10421,0,25,27,1,1,1,3,0,9,2.4,17.5,259.8903936
10422,2,28,8,2,0,0,0,10,3,0.6,2.7,235.2313423
10423,3,41,33,1,1,2,1,21,3,1.9,8.1,485.6984797
10424,0,23,19,2,0,0,1,3,3,0.1,11.2,193.6279413
10425,1,39,16,2,1,2,0,21,0,1.5,4.3,325.2736449
10426,0,22,28,1,0,0,1,2,3,0.1,20.8,221.0472223
10427,1,18,47,1,1,3,0,0,0,1.4,13.2,276.5937152
10428,0,20,26,2,0,0,0,2,0,0.1,10.2,145.3158825
10429,0,24,37,1,1,2,2,2,7,1.1,11.4,235.5744661
10430,2,18,31,1,0,0,0,0,0,0.4,11.8,264.2511212
10431,0,23,26,1,0,0,2,0,0,0.1,17.1,193.2409464
10432,0,25,32,1,0,0,2,3,1,0.2,12.1,217.9085773
10433,2,31,8,1,1,2,0,13,6,1.7,8.8,359.3268791
10434,2,47,24,1,1,3,2,25,0,2.1,17.8,671.6748104
10435,3,47,22,1,0,0,1,27,8,0.8,16.9,461.9425707
10436,0,25,37,1,1,3,3,0,1,1.3,11.2,284.2714118
10437,1,25,5,1,1,4,0,7,4,1.4,15,351.6930835
10438,0,22,18,1,1,2,1,2,2,1.3,13.8,227.7781318
10439,0,23,3,1,1,7,0,5,0,1.1,7.1,340.7500078
10440,2,46,8,2,1,1,0,28,1,1.6,6.8,422.5542426
10441,0,24,2,2,0,0,1,4,0,0.2,5.3,173.836413
10442,2,37,43,2,0,0,3,13,0,0.7,6.7,239.861148
10443,1,33,41,2,0,0,2,11,4,0.5,13.1,244.2042722
10444,0,25,11,1,0,0,1,5,0,0.3,22.6,212.8804407
10445,0,21,6,1,1,0,0,3,5,0.6,12.8,202.5973455
10446,1,40,22,1,1,1,2,18,4,2.2,6,558.3748273
10447,2,42,17,2,0,0,0,24,7,0.7,14.4,523.5519898
10448,0,23,5,2,0,0,0,5,4,0.2,15,178.7729273
10449,0,24,12,1,0,0,0,6,7,0.2,12.6,198.0152671
10450,2,42,26,1,1,4,1,22,6,1.7,8.4,425.6044158
10451,1,28,32,2,0,0,2,6,3,0.4,10.4,288.3928799
10452,2,27,33,1,0,0,2,5,10,1,15,509.4371663
10453,3,49,12,1,0,0,1,29,7,0.7,10.8,441.010299
10454,3,51,12,1,0,0,2,29,0,0.7,5.8,465.0424968
10455,2,45,34,2,0,0,0,27,9,0.6,0,337.3334457
10456,2,46,26,1,0,0,1,26,10,0.6,21.5,411.4214083
10457,2,46,13,2,0,0,0,28,4,1.4,9.6,438.8745165
10458,0,23,13,1,1,2,1,1,2,2.4,12.5,261.0206974
10459,0,22,30,2,0,0,1,0,4,0.3,6.5,179.5974289
10460,1,40,37,1,1,2,4,13,5,1.4,0.7,258.8969479
10461,0,26,20,1,0,0,2,1,8,0.1,15.1,164.0654709
10462,2,41,46,2,1,4,2,19,0,2.2,10.5,648.2511096
10463,1,40,46,2,0,0,1,20,0,0.6,7.3,257.8245991
10464,1,40,29,1,0,0,1,20,1,0.6,15.3,315.752292
10465,2,47,36,1,1,0,4,20,4,1.7,7.1,839.0787195
10466,1,24,24,1,1,2,0,6,7,1.5,20.8,313.7812765
10467,0,26,25,1,0,0,0,8,3,0.2,3.7,127.4030949
10468,2,39,47,1,1,0,2,17,6,1.1,10.3,332.3225337
10469,2,32,20,1,0,0,1,12,2,0.5,20.5,351.1012541
10470,0,29,15,2,1,3,2,7,4,1.3,13.4,277.2946509
10471,2,24,43,2,1,3,2,0,0,1.9,11.6,545.2137864
10472,3,42,36,2,1,2,0,24,10,1.8,10,457.6339256
10473,1,18,45,2,0,0,0,0,5,0.3,10,205.9130339
10474,0,24,25,2,0,0,0,6,2,0.1,14.6,201.9984535
10475,1,36,16,2,0,0,0,18,3,0.5,5,242.958622
10476,0,26,11,1,0,0,2,1,4,0.3,6.3,179.5091524
10477,2,38,47,1,1,3,1,18,0,1.7,16.9,396.8211698
10478,0,21,18,1,1,2,1,0,2,1.2,15.2,238.8682498
10479,1,42,3,2,1,1,1,22,3,1.9,7.6,516.6728206
10480,2,45,40,1,1,4,3,21,5,1.8,19.9,489.8078474
10481,2,46,15,2,1,1,2,24,7,1.6,17.5,433.466588
10482,2,40,36,2,0,0,0,22,0,0.8,17.1,363.741468
10483,0,25,26,2,0,0,1,5,6,0.1,24.5,202.7995524
10484,0,23,24,2,1,2,0,5,3,1.3,2.8,223.2028991
10485,0,25,24,1,1,0,0,7,2,0.8,13.3,208.6855805
10486,3,51,13,2,1,2,1,31,3,3.6,2.5,581.4336403
10487,0,23,43,1,0,0,0,5,4,0.1,11,179.415263
10488,2,39,33,2,0,0,0,21,6,0.7,9.4,331.7632133
10489,1,36,9,2,0,0,0,18,6,0.5,12.6,258.9521681
10490,1,28,17,2,0,0,0,10,9,0.4,10,253.4256762
10491,0,24,36,2,1,2,0,6,2,1.3,0,227.6020205
10492,2,35,30,2,1,2,1,15,7,1.6,9.2,424.4014066
10493,2,27,24,2,1,3,4,0,4,1.4,9.3,397.4014604
10494,1,26,9,1,1,1,3,2,8,2.1,9.7,570.2668034
10495,1,44,30,2,0,0,0,26,4,0.5,11.8,284.1490062
10496,2,48,8,2,0,0,2,26,6,0.6,9.5,375.069119
10497,2,18,12,2,0,0,0,0,5,0.4,13.2,267.7958714
